TX_ID,CUSTOMER_ID,TX_DATE,PRODUCT_ID,QUANTITY,AMOUNT_LOCAL,CURRENCY
1834,1330,2023-06-23,2041,9,0.0,USD
1835,1329,2023-08-16,2006,9,93.64,EUR
1836,1290,2023-08-15,2005,4,125.91,EUR
1837,1346,2023-11-04,2006,8,87.4,DKK
1838,1188,2023-01-23,2011,3,61.2,EUR
1839,1396,2023-07-09,2023,4,119.26,EUR
1840,1309,2023-10-03,2017,9,121.27,EUR
1841,1046,2023-02-07,2001,5,65.72,EUR
1842,1023,2023-10-05,2010,2,59.29,USD
1843,1365,2023-07-07,2029,8,149.02,SEK
1844,1169,2023-02-17,2017,2,86.35,DKK
1845,1282,2023-02-24,2035,8,102.26,SEK
1846,1118,2023-11-14,2035,9,82.8,USD
1847,1493,2023-09-02,2019,4,68.62,DKK
1848,1385,2023-07-08,2027,7,120.84,EUR
1849,1451,2023-06-01,2019,8,96.22,EUR
1850,1008,2023-01-07,2010,6,124.19,EUR
1851,1479,2023-05-09,2018,3,0.0,EUR
1852,1242,2023-05-28,2035,4,17.4,SEK
1853,1027,2023-06-10,2029,1,93.92,DKK
1854,1235,2023-08-30,2003,5,160.05,EUR
1855,1064,2023-03-12,2032,8,92.64,USD
1856,1102,2023-07-10,2013,5,87.05,EUR
1857,1217,2023-04-16,2044,8,71.42,EUR
1858,1426,2023-08-30,2015,5,82.37,USD
1859,1323,2023-07-22,2005,8,145.34,SEK
1860,1009,2023-01-19,2017,7,77.13,EUR
1861,1464,2023-02-05,2020,1,122.74,EUR
1862,1200,2023-11-09,2021,1,62.78,DKK
1863,1140,2023-02-09,2045,1,68.89,USD
1864,1305,2023-09-25,2049,3,117.58,SEK
1865,1195,2023-04-26,2011,8,74.29,EUR
1866,1046,2023-10-03,2029,6,99.84,USD
1867,1451,2023-07-22,2029,5,70.52,EUR
1868,1161,2023-11-08,2019,9,64.16,SEK
1869,1268,2023-07-30,2016,9,72.98,EUR
1870,1329,2023-05-20,2014,5,43.74,USD
1871,1301,2023-07-11,2043,7,59.77,EUR
1872,1274,2023-06-25,2041,4,56.02,USD
1873,1191,2023-06-14,2016,9,74.79,SEK
1874,1209,2023-01-03,2005,2,73.32,DKK
1875,1410,2023-04-20,2034,9,50.33,EUR
1876,1498,2023-03-05,2021,6,55.66,USD
1877,1076,2023-12-16,2003,2,158.69,USD
1878,1020,2023-08-22,2040,9,91.41,EUR
1879,1034,2023-06-10,2049,6,102.36,EUR
1880,1175,2023-07-29,2033,3,115.02,EUR
1881,1203,2023-08-08,2045,2,33.14,USD
1882,1429,2023-05-07,2038,8,88.3,EUR
1883,1476,2023-02-11,2007,1,235.01,EUR
1884,1174,2023-06-06,2024,7,32.12,EUR
1885,1334,2023-10-29,2044,3,36.69,EUR
1886,1429,2023-10-08,2036,5,73.59,EUR
1887,1307,2023-09-06,2018,1,146.23,DKK
1888,1441,2023-09-28,2027,2,92.1,USD
1889,1093,2023-05-10,2009,4,123.63,USD
1890,1348,2023-07-13,2018,8,151.35,EUR
1891,1467,2023-06-29,2039,7,22.92,EUR
1892,1453,2023-08-09,2009,2,191.65,EUR
1893,1444,2023-11-02,2005,3,104.73,DKK
1894,1293,2023-11-25,2014,4,-45.0,USD
1895,1103,2023-09-14,2002,9,118.54,USD
1896,1245,2023-01-10,2030,1,98.9,USD
1897,1086,2023-04-10,2042,9,152.74,DKK
1898,1217,2023-09-26,2008,3,95.77,SEK
1899,1372,2023-01-04,2042,9,29.0,EUR
1900,1387,2023-10-28,2013,7,90.95,EUR
1901,1272,2023-09-29,2046,2,76.47,EUR
1902,1368,2023-12-05,2011,4,114.21,SEK
1903,1464,2023-09-21,2028,3,107.13,USD
1904,1297,2023-05-12,2022,6,26.22,EUR
1905,1254,2023-05-24,2018,5,154.25,EUR
1906,1434,2023-06-05,2025,6,112.41,DKK
1907,1093,2023-10-01,2010,2,133.02,SEK
1908,1110,2023-08-15,2044,3,63.67,USD
1909,1401,2023-10-03,2013,8,44.64,EUR
1910,1378,2023-06-18,2010,3,121.81,EUR
1911,1167,2023-02-10,2023,2,55.92,EUR
1912,1120,2023-12-13,2012,6,62.96,EUR
1913,1489,2023-12-28,2016,6,22.12,DKK
1914,1309,2023-04-06,2040,8,185.44,EUR
1915,1015,2023-08-30,2009,6,189.68,SEK
1916,1094,2023-01-07,2011,5,56.62,EUR
1917,1004,2023-09-11,2042,3,113.72,DKK
1918,1406,2023-08-31,2028,7,81.89,SEK
1919,1450,2023-01-05,2007,4,109.83,EUR
1920,1039,2023-12-09,2009,3,38.19,EUR
1921,1307,2023-08-17,2010,2,145.89,EUR
1922,1261,2023-12-27,2010,1,110.17,DKK
1923,1283,2023-01-21,2045,1,103.21,DKK
1924,1495,2023-01-13,2007,8,120.94,EUR
1925,1147,2023-05-25,2025,8,50.75,DKK
1926,1449,2023-01-04,2025,2,116.78,SEK
1927,1161,2023-08-18,2014,9,59.98,EUR
1928,1084,2023-05-18,2010,4,93.61,USD
1929,1000,2023-01-12,2043,2,94.52,EUR
1930,1139,2023-07-16,2015,1,136.38,DKK
1931,1173,2023-12-19,2015,9,181.23,SEK
1932,1249,2023-05-16,2044,5,76.46,EUR
1933,1312,2023-06-21,2021,3,95.87,SEK
1934,1035,2023-01-13,2032,9,144.63,DKK
1935,1475,2023-07-08,2003,2,173.67,SEK
1936,1319,2023-09-03,2002,2,112.69,DKK
1937,1075,2023-03-30,2029,2,136.31,DKK
1938,1188,2023-05-31,2031,3,163.5,EUR
1939,1042,2023-04-26,2017,7,92.27,EUR
1940,1369,2023-09-02,2014,2,37.35,
1941,1141,2023-02-12,2002,6,94.72,SEK
1942,1495,2023-01-17,2032,2,51.84,USD
1943,1107,2023-11-01,2004,2,119.9,EUR
1944,1262,2023-08-26,2019,9,123.45,EUR
1945,1103,2023-08-26,2034,3,69.87,EUR
1946,1149,2023-09-10,2026,8,80.97,DKK
1947,1206,2023-02-19,2042,9,164.97,SEK
1948,1259,2023-11-14,2006,2,78.61,EUR
1949,1239,2023-02-08,2038,6,-13.64,DKK
1950,1400,2023-11-18,2044,7,158.62,DKK
1951,1071,2023-12-27,2023,8,73.53,EUR
1952,1465,2023-03-05,2048,9,41.61,DKK
1953,1478,2023-12-25,2036,6,46.39,EUR
1954,1297,2023-05-01,2022,6,77.18,USD
1955,1157,2023-08-29,2020,3,127.25,EUR
1956,1463,2023-11-20,2008,9,146.91,USD
1957,1394,2023-12-02,2024,7,137.16,EUR
1958,1442,2023-08-13,2036,8,116.2,EUR
1959,1497,2023-12-09,2025,2,85.59,SEK
1960,1019,2023-02-09,2034,1,182.75,EUR
1961,1327,2023-10-26,2049,9,55.07,DKK
1962,1050,2023-06-08,2013,4,82.3,EUR
1963,1003,2023-08-14,2026,2,55.16,DKK
1964,1273,2023-09-12,2004,6,63.42,USD
1965,1119,2023-05-05,2003,9,26.07,DKK
1966,1020,2023-06-19,2034,3,92.3,DKK
1967,1250,2023-04-08,2020,2,101.93,EUR
1968,1315,2023-10-24,2013,1,51.07,DKK
1969,1437,2023-09-24,2029,4,117.9,EUR
1970,1125,2023-06-19,2028,9,87.72,DKK
1971,1318,2023-03-03,2030,2,124.42,DKK
1972,1421,2023-09-14,2045,1,144.1,EUR
1973,1070,2023-07-12,2042,8,146.7,DKK
1974,1483,2023-10-05,2044,3,114.4,DKK
1975,1188,2023-07-14,2038,7,105.82,EUR
1976,1137,2023-05-23,2009,6,150.3,USD
1977,1428,2023-03-23,2034,5,94.32,EUR
1978,1176,2023-04-04,2047,8,41.05,DKK
1979,1200,2023-09-07,2009,1,80.8,USD
1980,1024,2023-05-05,2000,7,20.13,EUR
1981,1145,2023-03-04,2031,9,65.12,EUR
1982,1410,2023-06-09,2049,6,89.78,EUR
1983,1135,2023-01-22,2026,7,87.92,USD
1984,1100,2023-12-31,2002,4,2.84,EUR
1985,1076,2023-07-14,2041,1,86.16,DKK
1986,1074,2023-09-21,2000,2,89.81,EUR
1987,1030,2023-12-07,2016,1,96.43,USD
1988,1409,2023-11-04,2004,3,144.58,EUR
1989,1350,2023-03-25,2034,8,139.35,USD
1990,1004,2023-02-07,2043,6,71.91,EUR
1991,1274,2023-03-02,2024,8,96.92,SEK
1992,1491,2023-12-21,2030,5,0.0,SEK
1993,1444,2023-01-24,2010,2,219.86,EUR
1994,1226,2023-02-20,2017,1,111.01,EUR
1995,1259,2023-06-30,2015,3,163.16,USD
1996,1026,2023-02-19,2033,9,128.17,SEK
1997,1456,2023-05-31,2031,7,127.79,DKK
1998,1004,2023-07-06,2035,5,153.39,DKK
1999,1096,2023-03-22,2019,8,57.24,EUR
2000,1255,2023-07-10,2015,2,164.14,EUR
2001,1050,2023-03-03,2033,9,136.41,USD
2002,1341,2023-02-09,2018,1,126.58,EUR
2003,1459,2023-06-02,2008,3,62.37,SEK
2004,1492,2023-09-24,2019,2,179.51,USD
2005,1027,2023-10-26,2010,2,162.95,EUR
2006,1019,2023-07-20,2000,9,191.14,DKK
2007,1248,2023-12-03,2025,3,111.63,DKK
2008,1194,2023-05-04,2030,7,107.38,DKK
2009,1093,2023-04-28,2011,1,255.1,SEK
2010,1459,2023-11-13,2049,4,-13.93,USD
2011,1046,2023-01-14,2024,3,136.08,DKK
2012,1347,2023-10-10,2028,5,-15.22,USD
2013,1361,2023-06-04,2012,1,165.83,DKK
2014,1002,2023-12-04,2035,3,126.68,EUR
2015,1281,2023-07-08,2032,8,121.47,DKK
2016,1348,2023-03-11,2018,7,136.27,EUR
2017,1009,2023-10-07,2037,5,122.75,DKK
2018,1244,2023-11-30,2030,8,0.99,EUR
2019,1348,2023-05-07,2022,6,42.04,EUR
2020,1418,2023-06-06,2019,4,140.08,USD
2021,1417,2023-03-04,2044,1,102.39,EUR
2022,1228,2023-04-06,2025,3,82.23,EUR
2023,1432,2023-12-29,2013,7,148.28,EUR
2024,1026,2023-02-24,2000,4,73.67,EUR
2025,1250,2023-07-15,2027,4,66.72,DKK
2026,1138,2023-01-18,2016,3,150.62,EUR
2027,1485,2023-06-03,2045,5,96.48,USD
2028,1276,2023-10-22,2010,3,-38.83,EUR
2029,1237,2023-01-22,2037,5,218.04,EUR
2030,1171,2023-11-22,2041,1,73.84,DKK
2031,1392,2023-12-11,2004,4,21.43,SEK
2032,1119,2023-05-30,2015,3,170.92,USD
2033,1145,2023-12-02,2005,7,147.66,DKK
2034,1079,2023-11-20,2001,1,78.68,EUR
2035,1396,2023-11-11,2026,5,127.54,EUR
2036,1183,2023-08-21,2019,5,100.37,DKK
2037,1072,2023-07-24,2046,6,38.52,SEK
2038,1203,2023-09-02,2001,1,163.09,EUR
2039,1010,2023-03-18,2001,9,73.01,EUR
2040,1186,2023-06-06,2029,1,118.55,DKK
2041,1056,2023-01-18,2040,5,93.07,USD
2042,1062,2023-10-08,2032,4,215.76,USD
2043,1171,2023-11-15,2047,4,81.31,USD
2044,1413,2023-03-24,2009,8,138.88,EUR
2045,1129,2023-02-04,2016,5,32.59,DKK
2046,1477,2023-08-17,2029,4,185.27,EUR
2047,1234,2023-07-10,2047,2,106.48,EUR
2048,1166,2023-01-03,2006,8,53.89,USD
2049,1398,2023-11-14,2018,7,174.47,USD
2050,1199,2023-05-13,2044,4,89.48,EUR
2051,1477,2023-05-07,2018,1,28.12,DKK
2052,1178,2023-03-04,2043,1,84.54,EUR
2053,1134,2023-05-21,2017,4,103.4,EUR
2054,1391,2023-11-29,2032,7,61.87,USD
2055,1148,2023-04-01,2025,2,81.1,DKK
2056,1467,2023-11-11,2023,6,184.11,USD
2057,1074,2023-11-22,2025,6,185.44,EUR
2058,1153,2023-07-09,2024,1,61.23,USD
2059,1418,2023-08-08,2012,9,112.85,USD
2060,1415,2023-07-17,2032,6,104.57,EUR
2061,1400,2023-04-16,2025,9,86.4,EUR
2062,1117,2023-12-31,2044,6,79.03,USD
2063,1317,2023-01-12,2007,6,97.64,DKK
2064,1176,2023-01-03,2016,6,148.32,DKK
2065,1043,2023-06-14,2023,8,132.88,EUR
2066,1141,2023-06-09,2036,8,108.5,USD
2067,1215,2023-01-12,2017,1,73.02,USD
2068,1038,2023-11-23,2032,4,97.31,SEK
2069,1324,2023-11-12,2022,1,158.34,USD
2070,1155,2023-11-25,2021,4,88.23,DKK
2071,1122,2023-12-07,2022,6,47.12,DKK
2072,1284,2023-04-09,2003,3,94.66,EUR
2073,1350,2023-12-26,2034,3,91.56,USD
2074,1004,2023-09-19,2019,9,107.3,EUR
2075,1383,2023-07-14,2040,8,10.31,DKK
2076,1126,2023-08-23,2027,6,135.25,EUR
2077,1133,2023-07-25,2022,2,-24.17,USD
2078,1048,2023-08-06,2047,6,142.87,SEK
2079,1346,2023-10-03,2025,8,177.09,EUR
2080,1137,2023-06-11,2021,3,60.14,USD
2081,1431,2023-11-18,2002,2,104.37,DKK
2082,1025,2023-03-24,2043,1,27.17,SEK
2083,1346,2023-02-02,2043,6,155.88,USD
2084,1182,2023-09-19,2045,4,222.04,DKK
2085,1179,2023-12-22,2020,7,130.98,EUR
2086,1024,2023-07-15,2020,2,137.02,DKK
2087,1209,2023-09-01,2029,4,66.03,EUR
2088,1091,2023-01-07,2007,3,191.57,DKK
2089,1341,2023-09-13,2004,1,47.38,SEK
2090,1280,2023-09-01,2049,9,141.03,EUR
2091,1303,2023-07-14,2018,9,37.92,EUR
2092,1153,2023-03-07,2041,2,5.93,EUR
2093,1253,2023-11-10,2045,5,81.87,EUR
2094,1340,2023-05-21,2019,8,148.37,EUR
2095,1320,2023-05-25,2008,3,212.55,DKK
2096,1372,2023-03-01,2007,1,-33.36,EUR
2097,1049,2023-05-03,2042,4,92.92,EUR
2098,1251,2023-10-20,2018,7,122.1,SEK
2099,1414,2023-01-12,2008,5,62.11,SEK
2100,1009,2023-04-09,2023,5,99.78,DKK
2101,1365,2023-12-12,2026,5,104.99,SEK
2102,1125,2023-04-14,2035,4,105.42,USD
2103,1155,2023-02-10,2005,1,103.69,DKK
2104,1305,2023-02-26,2046,4,26.87,DKK
2105,1311,2023-12-16,2021,2,0.0,DKK
2106,1412,2023-06-25,2015,2,23.24,EUR
2107,1293,2023-08-02,2034,7,144.38,SEK
2108,1384,2023-03-15,2002,6,20.17,EUR
2109,1176,2023-01-14,2012,3,0.0,USD
2110,1012,2023-08-24,2038,8,72.57,EUR
2111,1353,2023-12-08,2027,1,45.95,EUR
2112,1427,2023-06-18,2002,3,70.53,DKK
2113,1025,2023-09-03,2021,5,220.35,EUR
2114,1324,2023-07-30,2003,5,99.35,USD
2115,1246,2023-01-15,2042,4,93.51,DKK
2116,1479,2023-12-19,2016,7,102.36,EUR
2117,1182,2023-08-10,2045,3,110.58,DKK
2118,1373,2023-09-11,2016,5,38.99,DKK
2119,1337,2023-07-26,2022,5,0.61,EUR
2120,1123,2023-07-22,2027,6,84.46,EUR
2121,1278,2023-04-27,2005,6,74.99,EUR
2122,1165,2023-10-30,2009,4,168.62,EUR
2123,1352,2023-09-14,2002,3,53.72,EUR
2124,1417,2023-01-30,2032,1,99.87,DKK
2125,1324,2023-06-18,2028,8,50.69,USD
2126,1497,2023-04-15,2040,2,151.45,EUR
2127,1378,2023-06-18,2007,2,70.02,DKK
2128,1399,2023-12-20,2040,2,62.43,EUR
2129,1133,2023-06-26,2010,6,131.84,EUR
2130,1448,2023-04-08,2043,9,24.67,DKK
2131,1143,2023-05-29,2013,5,68.04,EUR
2132,1200,2023-04-24,2024,8,138.7,DKK
2133,1082,2023-08-06,2041,7,190.05,EUR
2134,1135,2023-02-22,2026,8,26.57,SEK
2135,1259,2023-04-09,2042,6,63.3,DKK
2136,1396,2023-03-01,2009,4,103.22,DKK
2137,1194,2023-05-05,2017,2,162.91,USD
2138,1005,2023-02-10,2015,7,93.04,EUR
2139,1245,2023-10-08,2013,8,102.72,DKK
2140,1173,2023-11-15,2016,8,164.69,USD
2141,1354,2023-04-28,2004,6,123.13,EUR
2142,1415,2023-08-14,2045,2,96.3,EUR
2143,1228,2023-01-02,2044,8,66.63,EUR
2144,1297,2023-12-19,2019,8,103.43,DKK
2145,1334,2023-01-29,2018,4,135.9,DKK
2146,1451,2023-05-23,2031,2,76.66,EUR
2147,1307,2023-07-06,2031,5,131.91,DKK
2148,1054,2023-12-01,2024,9,78.25,EUR
2149,1244,2023-06-22,2002,8,102.46,USD
2150,1466,2023-06-16,2038,9,62.46,DKK
2151,1433,2023-04-05,2028,9,197.19,EUR
2152,1273,2023-03-24,2001,1,40.5,DKK
2153,1214,2023-01-28,2043,7,144.24,SEK
2154,1456,2023-10-06,2000,8,44.84,EUR
2155,1370,2023-01-08,2000,8,257.84,USD
2156,1073,2023-07-20,2033,5,120.19,EUR
2157,1260,2023-03-29,2005,8,67.85,EUR
2158,1133,2023-12-16,2040,7,107.31,EUR
2159,1368,2023-12-22,2027,4,146.16,EUR
2160,1418,2023-06-22,2026,9,101.18,DKK
2161,1316,2023-01-12,2006,9,0.0,USD
2162,1145,2023-02-17,2035,5,30.91,DKK
2163,1349,2023-09-13,2048,7,130.46,USD
2164,1003,2023-01-30,2005,2,149.01,EUR
2165,1213,2023-07-16,2046,1,87.58,EUR
2166,1307,2023-02-12,2030,5,76.55,USD
2167,1338,2023-04-15,2012,5,129.16,EUR
2168,1429,2023-08-18,2005,7,62.52,EUR
2169,1011,2023-06-06,2015,8,77.65,EUR
2170,1008,2023-09-17,2046,1,46.57,EUR
2171,1452,2023-01-16,2023,5,77.66,EUR
2172,1143,2023-11-24,2000,5,138.74,EUR
2173,1400,2023-04-02,2036,1,132.17,EUR
2174,1148,2023-09-01,2025,2,75.82,EUR
2175,1341,2023-09-09,2010,1,81.5,EUR
2176,1294,2023-07-15,2019,5,134.65,EUR
2177,1265,2023-12-31,2034,5,118.53,EUR
2178,1259,2023-10-30,2030,9,93.03,EUR
2179,1422,2023-09-09,2032,9,270.64,EUR
2180,1140,2023-04-18,2021,5,41.99,DKK
2181,1231,2023-07-05,2000,8,131.89,EUR
2182,1265,2023-09-09,2028,3,59.37,DKK
2183,1154,2023-04-04,2022,5,134.63,EUR
2184,1198,2023-01-28,2034,1,41.94,USD
2185,1149,2023-07-12,2006,6,52.52,USD
2186,1350,2023-06-05,2017,2,140.42,EUR
2187,1222,2023-01-13,2002,7,71.68,USD
2188,1039,2023-10-17,2008,6,90.29,EUR
2189,1458,2023-09-24,2003,4,21.47,EUR
2190,1496,2023-01-11,2022,7,131.55,EUR
2191,1082,2023-11-21,2013,4,74.66,USD
2192,1099,2023-10-14,2036,6,118.52,USD
2193,1007,2023-09-10,2018,3,134.68,DKK
2194,1391,2023-09-30,2018,6,212.8,EUR
2195,1125,2023-04-16,2020,7,124.23,EUR
2196,1285,2023-12-10,2035,3,112.85,EUR
2197,1343,2023-08-15,2016,7,144.61,DKK
2198,1444,2023-11-27,2004,7,22.27,EUR
2199,1377,2023-12-01,2004,4,123.84,EUR
2200,1298,2023-01-27,2029,3,62.71,EUR
2201,1366,2023-03-02,2020,9,-12.19,EUR
2202,1007,2023-07-04,2028,7,97.17,EUR
2203,1330,2023-02-13,2012,4,56.34,USD
2204,1420,2023-03-14,2040,5,82.08,EUR
2205,1218,2023-05-28,2042,3,76.12,EUR
2206,1122,2023-11-06,2029,2,100.61,DKK
2207,1036,2023-04-02,2022,3,147.94,USD
2208,1058,2023-12-22,2001,1,-16.97,DKK
2209,1000,2023-02-11,2040,6,110.58,DKK
2210,1480,2023-05-01,2016,9,11.4,EUR
2211,1268,2023-04-13,2004,3,94.32,DKK
2212,1038,2023-05-05,2001,5,97.52,USD
2213,1461,2023-05-15,2005,8,88.49,DKK
2214,1177,2023-09-28,2000,8,122.74,EUR
2215,1132,2023-06-26,2032,5,88.77,DKK
2216,1169,2023-05-04,2048,3,58.46,SEK
2217,1042,2023-01-10,2015,5,153.43,EUR
2218,1138,2023-01-16,2003,4,38.16,EUR
2219,1479,2023-12-31,2048,7,111.36,EUR
2220,1071,2023-02-16,2046,6,149.69,EUR
2221,1180,2023-10-08,2028,2,16.74,DKK
2222,1267,2023-07-22,2007,2,185.76,EUR
2223,1450,2023-02-27,2034,2,-8.33,USD
2224,1319,2023-05-06,2039,3,108.99,USD
2225,1254,2023-11-14,2033,4,202.43,EUR
2226,1458,2023-06-05,2016,5,99.29,USD
2227,1099,2023-08-19,2013,2,80.79,EUR
2228,1495,2023-11-20,2037,9,45.11,EUR
2229,1177,2023-11-13,2029,8,129.35,EUR
2230,1055,2023-01-22,2049,5,-5.0,USD
2231,1158,2023-08-09,2004,3,112.25,SEK
2232,1154,2023-03-15,2004,2,9.31,DKK
2233,1263,2023-07-27,2028,4,202.43,DKK
2234,1134,2023-09-30,2022,6,170.36,EUR
2235,1431,2023-02-02,2030,4,184.95,EUR
2236,1287,2023-10-01,2034,9,74.12,EUR
2237,1453,2023-05-25,2012,5,144.18,USD
2238,1288,2023-08-29,2040,5,23.37,DKK
2239,1178,2023-12-18,2012,4,138.85,DKK
2240,1234,2023-09-03,2008,9,64.7,EUR
2241,1415,2023-08-25,2030,7,107.78,EUR
2242,1397,2023-02-27,2038,6,37.62,USD
2243,1339,2023-01-15,2028,3,97.87,EUR
2244,1176,2023-12-14,2003,2,123.71,USD
2245,1299,2023-02-22,2039,3,35.89,EUR
2246,1072,2023-09-18,2008,6,92.67,EUR
2247,1159,2023-06-23,2002,4,127.45,USD
2248,1384,2023-01-16,2036,5,99.45,USD
2249,1284,2023-12-08,2045,7,147.15,EUR
2250,1269,2023-12-25,2024,4,230.29,EUR
2251,1088,2023-03-22,2030,4,105.75,USD
2252,1258,2023-06-13,2036,8,143.11,EUR
2253,1480,2023-10-22,2044,5,45.71,SEK
2254,1150,2023-08-05,2045,5,140.9,DKK
2255,1095,2023-07-17,2047,8,83.64,EUR
2256,1369,2023-05-01,2045,8,-16.22,EUR
2257,1144,2023-06-23,2042,2,48.12,EUR
2258,1405,2023-02-09,2009,1,113.31,SEK
2259,1010,2023-09-19,2031,8,29.01,USD
2260,1078,2023-03-10,2035,4,94.34,DKK
2261,1276,2023-03-26,2046,5,197.28,EUR
2262,1004,2023-07-24,2023,1,55.76,EUR
2263,1274,2023-09-16,2039,5,134.93,EUR
2264,1119,2023-09-06,2031,1,136.67,EUR
2265,1042,2023-03-03,2014,6,172.73,EUR
2266,1460,2023-10-10,2010,3,173.98,USD
2267,1119,2023-02-16,2026,6,116.46,EUR
2268,1033,2023-06-06,2040,6,94.0,EUR
2269,1431,2023-01-14,2044,8,-3.33,EUR
2270,1214,2023-10-07,2016,7,62.7,EUR
2271,1380,2023-09-13,2044,3,131.24,DKK
2272,1442,2023-05-23,2006,3,83.57,USD
2273,1135,2023-11-22,2046,3,72.3,EUR
2274,1025,2023-03-04,2035,4,129.42,USD
2275,1405,2023-01-05,2033,9,101.63,EUR
2276,1419,2023-06-08,2046,1,76.89,DKK
2277,1044,2023-03-10,2045,6,122.37,USD
2278,1363,2023-11-03,2038,3,9.19,EUR
2279,1323,2023-04-12,2029,2,143.8,EUR
2280,1278,2023-04-10,2022,8,80.46,EUR
2281,1397,2023-01-08,2017,2,135.16,DKK
2282,1133,2023-01-13,2040,1,77.11,EUR
2283,1483,2023-01-22,2049,6,136.85,USD
2284,1375,2023-09-08,2017,3,69.92,USD
2285,1302,2023-07-24,2032,1,86.16,EUR
2286,1388,2023-12-26,2002,2,76.72,DKK
2287,1338,2023-11-06,2044,1,184.08,EUR
2288,1359,2023-12-21,2014,6,87.68,USD
2289,1344,2023-07-02,2032,8,190.29,USD
2290,1268,2023-12-04,2012,7,118.46,USD
2291,1124,2023-05-22,2005,3,138.89,USD
2292,1146,2023-01-08,2020,3,112.43,EUR
2293,1489,2023-05-19,2023,6,115.92,USD
2294,1070,2023-02-13,2010,8,57.54,DKK
2295,1458,2023-11-02,2044,6,60.68,USD
2296,1081,2023-09-17,2009,8,28.78,EUR
2297,1387,2023-09-04,2046,9,178.37,EUR
2298,1458,2023-12-15,2027,3,154.11,USD
2299,1067,2023-09-16,2037,5,32.01,USD
2300,1062,2023-04-26,2013,2,160.56,EUR
2301,1313,2023-01-18,2034,6,51.08,EUR
2302,1167,2023-03-25,2048,5,88.67,DKK
2303,1484,2023-08-09,2032,1,48.93,USD
2304,1205,2023-06-17,2045,6,139.15,USD
2305,1134,2023-02-21,2032,7,159.33,USD
2306,1061,2023-12-03,2036,6,146.87,DKK
2307,1167,2023-08-04,2037,6,193.32,EUR
2308,1066,2023-11-17,2000,1,33.76,SEK
2309,1498,2023-09-21,2039,1,191.2,USD
2310,1428,2023-06-29,2010,2,64.72,DKK
2311,1129,2023-12-13,2049,8,72.33,DKK
2312,1437,2023-04-27,2018,3,180.15,EUR
2313,1021,2023-09-16,2011,6,69.57,DKK
2314,1418,2023-07-24,2045,3,60.6,SEK
2315,1206,2023-02-21,2013,8,169.89,EUR
2316,1302,2023-06-28,2024,1,51.41,DKK
2317,1335,2023-02-23,2014,3,91.96,SEK
2318,1158,2023-09-25,2043,1,94.15,EUR
2319,1202,2023-12-05,2003,9,34.56,USD
2320,1323,2023-06-02,2004,6,36.03,USD
2321,1106,2023-10-18,2031,1,75.14,SEK
2322,1457,2023-09-01,2006,9,97.63,DKK
2323,1222,2023-09-09,2008,4,105.06,EUR
2324,1408,2023-01-27,2000,7,123.36,EUR
2325,1020,2023-09-05,2013,1,141.38,USD
2326,1101,2023-01-29,2004,5,112.36,SEK
2327,1150,2023-07-23,2023,2,156.18,EUR
2328,1135,2023-09-02,2009,5,116.84,DKK
2329,1176,2023-04-08,2021,8,56.4,EUR
2330,1096,2023-01-30,2044,4,90.27,USD
2331,1483,2023-10-30,2017,8,48.77,EUR
2332,1150,2023-04-06,2012,6,79.5,DKK
2333,1421,2023-11-24,2039,1,183.94,EUR
2334,1025,2023-12-01,2037,8,162.07,EUR
2335,1444,2023-08-23,2037,4,114.05,USD
2336,1199,2023-09-30,2001,5,37.39,USD
2337,1047,2023-09-07,2004,4,166.81,EUR
2338,1350,2023-10-04,2020,6,58.4,DKK
2339,1086,2023-12-08,2038,4,128.95,USD
2340,1005,2023-02-22,2048,2,153.0,USD
2341,1365,2023-03-29,2017,4,149.16,EUR
2342,1340,2023-08-23,2041,6,34.92,DKK
2343,1457,2023-10-15,2028,3,92.84,EUR
2344,1284,2023-07-15,2014,2,1.25,DKK
2345,1109,2023-01-14,2016,3,134.42,EUR
2346,1201,2023-02-06,2012,1,54.6,EUR
2347,1180,2023-09-05,2046,1,46.96,USD
2348,1255,2023-09-20,2000,2,54.16,EUR
2349,1138,2023-05-06,2041,1,124.45,EUR
2350,1135,2023-11-26,2010,6,128.99,SEK
2351,1417,2023-07-09,2028,4,82.44,EUR
2352,1103,2023-03-16,2024,6,51.57,EUR
2353,1302,2023-11-24,2039,3,114.65,EUR
2354,1343,2023-07-05,2043,3,142.92,USD
2355,1346,2023-02-20,2017,1,118.21,EUR
2356,1380,2023-12-13,2024,5,232.85,EUR
2357,1485,2023-10-23,2005,2,114.18,EUR
2358,1294,2023-03-03,2007,1,91.8,SEK
2359,1130,2023-08-18,2005,6,130.69,EUR
2360,1223,2023-08-23,2035,3,92.92,EUR
2361,1244,2023-05-26,2043,8,94.78,EUR
2362,1271,2023-12-09,2033,4,134.81,DKK
2363,1270,2023-10-27,2012,3,57.28,USD
2364,1103,2023-06-02,2044,3,142.82,EUR
2365,1267,2023-05-11,2032,5,51.24,EUR
2366,1488,2023-12-31,2031,5,129.92,EUR
2367,1053,2023-09-05,2046,3,130.44,EUR
2368,1069,2023-12-04,2044,7,83.52,EUR
2369,1454,2023-05-12,2030,8,129.22,EUR
2370,1303,2023-07-15,2009,3,113.79,EUR
2371,1457,2023-11-17,2009,7,-10.04,USD
2372,1485,2023-02-09,2017,7,12.62,USD
2373,1124,2023-02-10,2012,5,65.27,EUR
